"order_year";"order_month";"order_day_in_month";"CT1_SKU";"CT1_SKU_name";"Ordered";"Reserved";"service_level"
"2018";"4";"19";"AOFA387-0175-0125130";"Air Optix For Astigmatism (3 db), BC: 8.7, PWR: -1.75, CYL: -1.25, AX: 130°";"1";"0.000000";"0.0000000000"
"2018";"4";"19";"AOFA387-0200-0075030";"Air Optix For Astigmatism (3 db), BC: 8.7, PWR: -2.00, CYL: -0.75, AX: 30°";"1";"0.000000";"0.0000000000"
"2018";"4";"19";"AOFA387-0225-0075010";"Air Optix For Astigmatism (3 db), BC: 8.7, PWR: -2.25, CYL: -0.75, AX: 10°";"1";"0.000000";"0.0000000000"
"2018";"4";"19";"AOFA686+0050-0225090";"Acuvue Oasys For Astigmatism (6 db), BC: 8.6, PWR: +0.50, CYL: -2.25, AX: 90°";"3";"3.000000";"1.0000000000"
"2018";"4";"19";"AOFA686-0025-0275010";"Acuvue Oasys For Astigmatism (6 db), BC: 8.6, PWR: -0.25, CYL: -2.75, AX: 10°";"1";"0.000000";"0.0000000000"
"2018";"4";"19";"AOFA686-0050-0125080";"Acuvue Oasys For Astigmatism (6 db), BC: 8.6, PWR: -0.50, CYL: -1.25, AX: 80°";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"AOFA686-0050-0175170";"Acuvue Oasys For Astigmatism (6 db), BC: 8.6, PWR: -0.50, CYL: -1.75, AX: 170°";"1";"0.000000";"0.0000000000"
"2018";"4";"19";"AOFA686-0150-0075180";"Acuvue Oasys For Astigmatism (6 db), BC: 8.6, PWR: -1.50, CYL: -0.75, AX: 180°";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"AOFA686-0225-0075180";"Acuvue Oasys For Astigmatism (6 db), BC: 8.6, PWR: -2.25, CYL: -0.75, AX: 180°";"1";"0.000000";"0.0000000000"
"2018";"4";"19";"AOFA686|0000-0175080";"Acuvue Oasys For Astigmatism (6 db), BC: 8.6, PWR: 0.00, CYL: -1.75, AX: 80°";"1";"0.000000";"0.0000000000"
"2018";"4";"19";"AOFA687-0425-0075090";"Air Optix For Astigmatism (6 db), BC: 8.7, PWR: -4.25, CYL: -0.75, AX: 90°";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"AONDA684+0600";"Air Optix Night & Day Aqua (6 db), BC: 8.4, PWR: +6.00";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"AOPHG386-0325";"Air Optix Plus HydraGlyde (3 db), BC: 8.6, PWR: -3.25";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"AOPHG386-0375";"Air Optix Plus HydraGlyde (3 db), BC: 8.6, PWR: -3.75";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"AOPHG686-0150";"Air Optix Plus HydraGlyde (6 db), BC: 8.6, PWR: -1.50";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"AOWHP684-0350";"Acuvue Oasys With Hydraclear Plus (6 db), BC: 8.4, PWR: -3.50";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"AOWHP684-0375";"Acuvue Oasys With Hydraclear Plus (6 db), BC: 8.4, PWR: -3.75";"2";"2.000000";"1.0000000000"
"2018";"4";"19";"AOWHP684-0425";"Acuvue Oasys With Hydraclear Plus (6 db), BC: 8.4, PWR: -4.25";"2";"2.000000";"1.0000000000"
"2018";"4";"19";"AOWHP688-0425";"Acuvue Oasys With Hydraclear Plus (6 db), BC: 8.8, PWR: -4.25";"3";"3.000000";"1.0000000000"
"2018";"4";"19";"AOWHP688-0450";"Acuvue Oasys With Hydraclear Plus (6 db), BC: 8.8, PWR: -4.50";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"AOWHP688-0475";"Acuvue Oasys With Hydraclear Plus (6 db), BC: 8.8, PWR: -4.75";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"AOWHP688-0500";"Acuvue Oasys With Hydraclear Plus (6 db), BC: 8.8, PWR: -5.00";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"AOWHP688-0550";"Acuvue Oasys With Hydraclear Plus (6 db), BC: 8.8, PWR: -5.50";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"AOWHP688-0700";"Acuvue Oasys With Hydraclear Plus (6 db), BC: 8.8, PWR: -7.00";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"AVAIV684-0225";"Avaira Vitality (6 db), BC: 8.4, PWR: -2.25";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"AVAIV684-0250";"Avaira Vitality (6 db), BC: 8.4, PWR: -2.50";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"BC10";"Blink Contacts (10 ml)";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"BDE3086-0475";"Biomedics 1 Day Extra (30 db), BC: 8.6, PWR: -4.75";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"BDET3087-0425075090";"Biomedics 1 Day Extra Toric (30 db), BC: 8.7, PWR: -4.25, CYL: -0.75, AX: 90°";"1";"0.000000";"0.0000000000"
"2018";"4";"19";"BIF386-0150";"Biofinity (3 db), BC: 8.6, PWR: -1.50";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"BIF386-0300";"Biofinity (3 db), BC: 8.6, PWR: -3.00";"4";"4.000000";"1.0000000000"
"2018";"4";"19";"BIF386-0425";"Biofinity (3 db), BC: 8.6, PWR: -4.25";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"BIF386-0450";"Biofinity (3 db), BC: 8.6, PWR: -4.50";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"BIF386-0475";"Biofinity (3 db), BC: 8.6, PWR: -4.75";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"BIF686-0225";"Biofinity (6 db), BC: 8.6, PWR: -2.25";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"BIFE386-0300";"Biofinity Energys (3 db), BC: 8.6, PWR: -3.00";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"BIFT.87-0150-0125010";"Biofinity Toric (1 db), BC: 8.7, PWR: -1.50, CYL: -1.25, AX: 10°";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"BIFT.87-0200-0075150";"Biofinity Toric (1 db), BC: 8.7, PWR: -2.00, CYL: -0.75, AX: 150°";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"BIFT387-0100-0075070";"Biofinity Toric (3 db), BC: 8.7, PWR: -1.00, CYL: -0.75, AX: 70°";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"BIFT387-0225-0125080";"Biofinity Toric (3 db), BC: 8.7, PWR: -2.25, CYL: -1.25, AX: 80°";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"BIFT387-0250-0075090";"Biofinity Toric (3 db), BC: 8.7, PWR: -2.50, CYL: -0.75, AX: 90°";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"BIFT387-0300-0125090";"Biofinity Toric (3 db), BC: 8.7, PWR: -3.00, CYL: -1.25, AX: 90°";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"BIFT387-0325-0175090";"Biofinity Toric (3 db), BC: 8.7, PWR: -3.25, CYL: -1.75, AX: 90°";"1";"0.000000";"0.0000000000"
"2018";"4";"19";"BIFT387-0350-0125180";"Biofinity Toric (3 db), BC: 8.7, PWR: -3.50, CYL: -1.25, AX: 180°";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"BIFT387-0425-0125180";"Biofinity Toric (3 db), BC: 8.7, PWR: -4.25, CYL: -1.25, AX: 180°";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"BIFT387-0450-0075020";"Biofinity Toric (3 db), BC: 8.7, PWR: -4.50, CYL: -0.75, AX: 20°";"1";"0.000000";"0.0000000000"
"2018";"4";"19";"BIFT387-0550-0075160";"Biofinity Toric (3 db), BC: 8.7, PWR: -5.50, CYL: -0.75, AX: 160°";"1";"0.000000";"0.0000000000"
"2018";"4";"19";"BIFT387-0550-0175170";"Biofinity Toric (3 db), BC: 8.7, PWR: -5.50, CYL: -1.75, AX: 170°";"1";"0.000000";"0.0000000000"
"2018";"4";"19";"BIFT387-0550-0175180";"Biofinity Toric (3 db), BC: 8.7, PWR: -5.50, CYL: -1.75, AX: 180°";"1";"0.000000";"0.0000000000"
"2018";"4";"19";"BIFXRT387-0225-0425100";"Biofinity XR Toric (3 db), BC: 8.7, PWR: -02.25, CYL: -4.25, AX: 100°";"1";NULL;NULL
"2018";"4";"19";"BIFXRT387-0250-0425065";"Biofinity XR Toric (3 db), BC: 8.7, PWR: -02.50, CYL: -4.25, AX: 65°";"1";NULL;NULL
"2018";"4";"19";"BIO55686-0375";"Biomedics 55 Evolution (6 db), BC: 8.6, PWR: -3.75";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"BIO55686-0400";"Biomedics 55 Evolution (6 db), BC: 8.6, PWR: -4.00";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"BIOT300";"Biotrue (300 ml)";"2";"2.000000";"1.0000000000"
"2018";"4";"19";"BIOT387-0250-0075100";"Biomedics Toric (3 db), BC: 8.7, PWR: -2.50, CYL: -0.75, AX: 100°";"1";NULL;NULL
"2018";"4";"19";"BIOT387-0275-0075080";"Biomedics Toric (3 db), BC: 8.7, PWR: -2.75, CYL: -0.75, AX: 80°";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"BIOT60";"Biotrue (60 ml)";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"BIT10";"Blink Intensive Tears (10 ml)";"2";"2.000000";"1.0000000000"
"2018";"4";"19";"CLAR1D3086-0125";"Clariti 1 Day (30 db), BC: 8.6, PWR: -1.25";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"CLAR1D3086-0150";"Clariti 1 Day (30 db), BC: 8.6, PWR: -1.50";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"CLAR1D3086-0525";"Clariti 1 Day (30 db), BC: 8.6, PWR: -5.25";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"CLAR1D3086-0575";"Clariti 1 Day (30 db), BC: 8.6, PWR: -5.75";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"CLARE386-0200";"Clariti Elite (3 db), BC: 8.6, PWR: -2.00";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"DACP3087-0125";"Dailies AquaComfort Plus (30 db), BC: 8.7, PWR: -1.25";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"DACP3087-0225";"Dailies AquaComfort Plus (30 db), BC: 8.7, PWR: -2.25";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"DACP3087-0400";"Dailies AquaComfort Plus (30 db), BC: 8.7, PWR: -4.00";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"DT13085-0300";"Dailies Total 1 (30 db), BC: 8.5, PWR: -3.00";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"ECPURE360";"EyeContact PURE (360 ml)";"2";"2.000000";"1.0000000000"
"2018";"4";"19";"EYE1T|0000BLU";"ColourVUE Basic (2 db), BC: 8.6, PWR: 0.00, CLR: Blue / Kék";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"EYEBE-0700PHZL";"ColourVUE BigEyes (2 db), BC: 8.6, PWR: -7.00, CLR: Pretty Hazel / Mogyoró";"1";"0.000000";"0.0000000000"
"2018";"4";"19";"EYECL|0000SBLU";"ColourVUE Crazy (2 db), BC: 8.6, PWR: 0.00, CLR: Space Blue / Ûrkék";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"EYEFU-0700YLWBLU";"ColourVUE Fusion (2 db), BC: 8.6, PWR: -7.00, CLR: Yellow Blue / Sárgáskék";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"EYETBOD1086|0000RP2";"ColourVUE TruBlends One-Day (10 db), BC: 8.6, PWR: 0.00, CLR: Rainbow Pack 2";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"HO-67AP33-1";"Maxxee ASP 1.67 HMC+ 7575 -4.75DHard Multi Coat +";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"HO-67AP35-1";"Maxxee ASP 1.67 HMC+ 7575 -5.50DHard Multi Coat +";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"HO-6SP33-2";"Maxxee SPH 1.60 HMC+ 7070 +1.00DHard Multi Coat +";"2";"1.000000";"0.5000000000"
"2018";"4";"19";"HO-LXUY3-1";"LifeStyle 3i Urban 1.67 6565 +2.50D +0.75D/140 2.50DMETS + Sensity + Hi-Vision Longlife (Sensity Gre";"1";NULL;NULL
"2018";"4";"19";"HO-LXUY4-1";"LifeStyle 3i Urban 1.67 6565 +3.00D +0.50D/55 2.50DMETS + Sensity + Hi-Vision Longlife (Sensity Grey";"1";NULL;NULL
"2018";"4";"19";"OFE355";"OPTI-FREE Express (355 ml)";"3";"3.000000";"1.0000000000"
"2018";"4";"19";"OFPM300";"OPTI-FREE PureMoist (300 ml)";"3";"3.000000";"1.0000000000"
"2018";"4";"19";"OFPM90";"OPTI-FREE PureMoist (90 ml)";"2";"2.000000";"1.0000000000"
"2018";"4";"19";"OFR300";"OPTI-FREE Replenish (300 ml)";"3";"3.000000";"1.0000000000"
"2018";"4";"19";"OPP10";"Optive Plus (10 ml)";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"P8440_O81_LA_57";"Polaroid P8440 O81/LA 57/17/136";"1";NULL;NULL
"2018";"4";"19";"PRTX388+0050-0275095";"Proclear Toric XR (3 db), BC: 8.8, PWR: +0.50, CYL: -2.75, AX: 95°";"1";"0.000000";"0.0000000000"
"2018";"4";"19";"PRTX388+0100-0375085";"Proclear Toric XR (3 db), BC: 8.8, PWR: +1.00, CYL: -3.75, AX: 85°";"1";"0.000000";"0.0000000000"
"2018";"4";"19";"PV686-0175";"PureVision (6 db), BC: 8.6, PWR: -1.75";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"PV686-0350";"PureVision (6 db), BC: 8.6, PWR: -3.50";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"PVT687+0400-0175110";"PureVision Toric For Astigmatism (6 db), BC: 8.7, PWR: +4.00, CYL: -1.75, AX: 110°";"1";"0.000000";"0.0000000000"
"2018";"4";"19";"PVT687+0500-0225070";"PureVision Toric For Astigmatism (6 db), BC: 8.7, PWR: +5.00, CYL: -2.25, AX: 70°";"1";"0.000000";"0.0000000000"
"2018";"4";"19";"PVT687-0200-0075170";"PureVision Toric For Astigmatism (6 db), BC: 8.7, PWR: -2.00, CYL: -0.75, AX: 170°";"1";"0.000000";"0.0000000000"
"2018";"4";"19";"PVT687-0400-0225170";"PureVision Toric For Astigmatism (6 db), BC: 8.7, PWR: -4.00, CYL: -2.25, AX: 170°";"1";"0.000000";"0.0000000000"
"2018";"4";"19";"RNMP360";"ReNu MultiPlus (360 ml)";"8";"8.000000";"1.0000000000"
"2018";"4";"19";"RNMP60";"ReNu MultiPlus (60 ml)";"2";"2.000000";"1.0000000000"
"2018";"4";"19";"SCA360";"SOLO-Care Aqua (360 ml)";"4";"4.000000";"1.0000000000"
"2018";"4";"19";"SCA90";"SOLO-Care Aqua (90 ml)";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"SL3086-0200";"SofLens Daily Disposable (30 db), BC: 8.6, PWR: -2.00";"2";"2.000000";"1.0000000000"
"2018";"4";"19";"SL3086-0375";"SofLens Daily Disposable (30 db), BC: 8.6, PWR: -3.75";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"SL3086-0475";"SofLens Daily Disposable (30 db), BC: 8.6, PWR: -4.75";"2";"0.000000";"0.0000000000"
"2018";"4";"19";"SL38690-0200";"SofLens 38 (6 db), BC: 9.0, PWR: -2.00";"1";"0.000000";"0.0000000000"
"2018";"4";"19";"SL59686-0150";"SofLens 59 (6 db), BC: 8.6, PWR: -1.50";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"SLMF688+0200H";"SofLens Multi-Focal (6 db), BC: 8.8, PWR: +2.00, ADD: High";"1";"0.000000";"0.0000000000"
"2018";"4";"19";"SO_CP146F_50";"Berkeley CP146F 50/19/145";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"SPIRIT_3319_C2_49";"Spirit 3319-C2 49/";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"TH1361_K56_54_17_145";"Tommy Hilfiger TH 1361 K56 54/17/145";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"VE1225B_1398_53";"Versace VE1225B 1398 53/";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"VS2110";"Vizol S 0,21% (10 ml)";"1";"1.000000";"1.0000000000"
"2018";"4";"19";"ZERO6S184-0125";"Zero 6 Standard (1 db), BC: 8.4, PWR: -1.25";"1";NULL;NULL
"2018";"4";"19";"ZERO6S184-0150";"Zero 6 Standard (1 db), BC: 8.4, PWR: -1.50";"1";"0.000000";"0.0000000000"
"2018";"4";"20";"110000000004451-1";"Smile 1.67 AS 7070 -5.50D +1.00DAlapértelmezett";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"110000000004452-1";"Smile 1.67 AS 7070 -7.00D +1.50DAlapértelmezett";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"1DAM3085-0225";"1 Day Acuvue Moist (30 db), BC: 8.5, PWR: -2.25";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"1DAM3085-0275";"1 Day Acuvue Moist (30 db), BC: 8.5, PWR: -2.75";"2";"2.000000";"1.0000000000"
"2018";"4";"20";"1DAM3085-0375";"1 Day Acuvue Moist (30 db), BC: 8.5, PWR: -3.75";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"1DAM3085-1000";"1 Day Acuvue Moist (30 db), BC: 8.5, PWR: -10.00";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"1DAM3090-0300";"1 Day Acuvue Moist (30 db), BC: 9.0, PWR: -3.00";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"1DAM3090-0350";"1 Day Acuvue Moist (30 db), BC: 9.0, PWR: -3.50";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"1DATE9085-0375";"1 Day Acuvue TruEye (90 db), BC: 8.5, PWR: -3.75";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"A2687+0700";"Acuvue 2 (6 db), BC: 8.7, PWR: +7.00";"2";"1.000000";"0.5000000000"
"2018";"4";"20";"A2687-0600";"Acuvue 2 (6 db), BC: 8.7, PWR: -6.00";"2";"2.000000";"1.0000000000"
"2018";"4";"20";"AOA686-0325";"Air Optix Aqua (6 db), BC: 8.6, PWR: -3.25";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"AOAM386+0200M";"Air Optix Aqua Multifocal (3 db), BC: 8.6, PWR: +2.00, ADD: MED";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"AOAM386+0300M";"Air Optix Aqua Multifocal (3 db), BC: 8.6, PWR: +3.00, ADD: MED";"1";"0.000000";"0.0000000000"
"2018";"4";"20";"AOFA.87+0200-0175090";"Air Optix For Astigmatism (1 db), BC: 8.7, PWR: +2.00, CYL: -1.75, AX: 90°";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"AOFA.87+0225-0225090";"Air Optix For Astigmatism (1 db), BC: 8.7, PWR: +2.25, CYL: -2.25, AX: 90°";"1";NULL;NULL
"2018";"4";"20";"AOFA.87-0150-0075110";"Air Optix For Astigmatism (1 db), BC: 8.7, PWR: -1.50, CYL: -0.75, AX: 110°";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"AOFA.87-0175-0075080";"Air Optix For Astigmatism (1 db), BC: 8.7, PWR: -1.75, CYL: -0.75, AX: 80°";"1";NULL;NULL
"2018";"4";"20";"AOFA.87-0325-0125030";"Air Optix For Astigmatism (1 db), BC: 8.7, PWR: -3.25, CYL: -1.25, AX: 30°";"1";NULL;NULL
"2018";"4";"20";"AOFA.87-0350-0175170";"Air Optix For Astigmatism (1 db), BC: 8.7, PWR: -3.50, CYL: -1.75, AX: 170°";"1";NULL;NULL
"2018";"4";"20";"AOFA387-0650-0075180";"Air Optix For Astigmatism (3 db), BC: 8.7, PWR: -6.50, CYL: -0.75, AX: 180°";"1";"0.000000";"0.0000000000"
"2018";"4";"20";"AOFA686-0125-0125060";"Acuvue Oasys For Astigmatism (6 db), BC: 8.6, PWR: -1.25, CYL: -1.25, AX: 60°";"1";NULL;NULL
"2018";"4";"20";"AOFA686-0150-0075110";"Acuvue Oasys For Astigmatism (6 db), BC: 8.6, PWR: -1.50, CYL: -0.75, AX: 110°";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"AOFA686-0200-0075040";"Acuvue Oasys For Astigmatism (6 db), BC: 8.6, PWR: -2.00, CYL: -0.75, AX: 40°";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"AOFA686-0200-0075180";"Acuvue Oasys For Astigmatism (6 db), BC: 8.6, PWR: -2.00, CYL: -0.75, AX: 180°";"2";"2.000000";"1.0000000000"
"2018";"4";"20";"AOFA686-0250-0075090";"Acuvue Oasys For Astigmatism (6 db), BC: 8.6, PWR: -2.50, CYL: -0.75, AX: 90°";"1";"0.000000";"0.0000000000"
"2018";"4";"20";"AOFA686-0350-0075180";"Acuvue Oasys For Astigmatism (6 db), BC: 8.6, PWR: -3.50, CYL: -0.75, AX: 180°";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"AOFA686-0400-0175030";"Acuvue Oasys For Astigmatism (6 db), BC: 8.6, PWR: -4.00, CYL: -1.75, AX: 30°";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"AOFA686-0400-0175170";"Acuvue Oasys For Astigmatism (6 db), BC: 8.6, PWR: -4.00, CYL: -1.75, AX: 170°";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"AONDA686-0450";"Air Optix Night & Day Aqua (6 db), BC: 8.6, PWR: -4.50";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"AOPHG386-0250";"Air Optix Plus HydraGlyde (3 db), BC: 8.6, PWR: -2.50";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"AOPHG386-0325";"Air Optix Plus HydraGlyde (3 db), BC: 8.6, PWR: -3.25";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"AOPHG686-0350";"Air Optix Plus HydraGlyde (6 db), BC: 8.6, PWR: -3.50";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"AOWHP684-0225";"Acuvue Oasys With Hydraclear Plus (6 db), BC: 8.4, PWR: -2.25";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"AOWHP684-0500";"Acuvue Oasys With Hydraclear Plus (6 db), BC: 8.4, PWR: -5.00";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"AOWHP688-0150";"Acuvue Oasys With Hydraclear Plus (6 db), BC: 8.8, PWR: -1.50";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"AOWHP688-0200";"Acuvue Oasys With Hydraclear Plus (6 db), BC: 8.8, PWR: -2.00";"2";"2.000000";"1.0000000000"
"2018";"4";"20";"AOWHP688-0275";"Acuvue Oasys With Hydraclear Plus (6 db), BC: 8.8, PWR: -2.75";"2";"2.000000";"1.0000000000"
"2018";"4";"20";"AVAIV684-0200";"Avaira Vitality (6 db), BC: 8.4, PWR: -2.00";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"BC10";"Blink Contacts (10 ml)";"3";"3.000000";"1.0000000000"
"2018";"4";"20";"BDET3087-0525125180";"Biomedics 1 Day Extra Toric (30 db), BC: 8.7, PWR: -5.25, CYL: -1.25, AX: 180°";"1";"0.000000";"0.0000000000"
"2018";"4";"20";"BIF386-0225";"Biofinity (3 db), BC: 8.6, PWR: -2.25";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"BIF386-0275";"Biofinity (3 db), BC: 8.6, PWR: -2.75";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"BIF386-0300";"Biofinity (3 db), BC: 8.6, PWR: -3.00";"2";"2.000000";"1.0000000000"
"2018";"4";"20";"BIF686-0175";"Biofinity (6 db), BC: 8.6, PWR: -1.75";"2";"2.000000";"1.0000000000"
"2018";"4";"20";"BIF686-0200";"Biofinity (6 db), BC: 8.6, PWR: -2.00";"2";"2.000000";"1.0000000000"
"2018";"4";"20";"BIF686-0500";"Biofinity (6 db), BC: 8.6, PWR: -5.00";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"BIF686-0575";"Biofinity (6 db), BC: 8.6, PWR: -5.75";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"BIFT387+0500-0075010";"Biofinity Toric (3 db), BC: 8.7, PWR: +5.00, CYL: -0.75, AX: 10°";"1";"0.000000";"0.0000000000"
"2018";"4";"20";"BIFT387+0500-0075180";"Biofinity Toric (3 db), BC: 8.7, PWR: +5.00, CYL: -0.75, AX: 180°";"1";"0.000000";"0.0000000000"
"2018";"4";"20";"BIFT387-0050-0125090";"Biofinity Toric (3 db), BC: 8.7, PWR: -0.50, CYL: -1.25, AX: 90°";"2";"2.000000";"1.0000000000"
"2018";"4";"20";"BIFT387-0200-0075180";"Biofinity Toric (3 db), BC: 8.7, PWR: -2.00, CYL: -0.75, AX: 180°";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"BIFT387-0200-0125070";"Biofinity Toric (3 db), BC: 8.7, PWR: -2.00, CYL: -1.25, AX: 70°";"1";"0.000000";"0.0000000000"
"2018";"4";"20";"BIFT387-0200-0225120";"Biofinity Toric (3 db), BC: 8.7, PWR: -2.00, CYL: -2.25, AX: 120°";"1";"0.000000";"0.0000000000"
"2018";"4";"20";"BIFT387|0000-0125030";"Biofinity Toric (3 db), BC: 8.7, PWR: 0.00, CYL: -1.25, AX: 30°";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"BIFXR386-1600";"Biofinity XR (3 db), BC: 8.6, PWR: -16.00";"2";"1.000000";"0.5000000000"
"2018";"4";"20";"BIFXR386-1650";"Biofinity XR (3 db), BC: 8.6, PWR: -16.50";"2";"1.000000";"0.5000000000"
"2018";"4";"20";"BIFXRT387|0000-0325150";"Biofinity XR Toric (3 db), BC: 8.7, PWR: 0.00, CYL: -3.25, AX: 150°";"1";NULL;NULL
"2018";"4";"20";"BIO55689-0175";"Biomedics 55 Evolution (6 db), BC: 8.9, PWR: -1.75";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"BIO55689-0425";"Biomedics 55 Evolution (6 db), BC: 8.9, PWR: -4.25";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"BIOT60";"Biotrue (60 ml)";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"CLART387|0000125180";"Clariti Toric (3 db), BC: 8.7, PWR: 0.00, CYL: -1.25, AX: 180°";"1";"0.000000";"0.0000000000"
"2018";"4";"20";"DACP3087-0150";"Dailies AquaComfort Plus (30 db), BC: 8.7, PWR: -1.50";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"DACP3087-0400";"Dailies AquaComfort Plus (30 db), BC: 8.7, PWR: -4.00";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"DACP3087-0575";"Dailies AquaComfort Plus (30 db), BC: 8.7, PWR: -5.75";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"DACP3087-0650";"Dailies AquaComfort Plus (30 db), BC: 8.7, PWR: -6.50";"1";"0.000000";"0.0000000000"
"2018";"4";"20";"DACP3087-0700";"Dailies AquaComfort Plus (30 db), BC: 8.7, PWR: -7.00";"1";"1.000000";"1.0000000000"
"2018";"4";"20";"DACPT3088-0125075110";"Dailies AquaComfort Plus Toric (30 db), BC: 8.8, PWR: -1.25, CYL: -0.75, AX: 110°";"2";"0.000000";"0.0000000000"
"2018";"4";"20";"DACPT3088-0175075070";"Dailies AquaComfort Plus Toric (30 db), BC: 8.8, PWR: -1.75, CYL: -0.75, AX: 70°";"2";"0.000000";"0.0000000000"
